Target_index,Ping_index,Ping_date,Ping_time,Ping_milliseconds,Range,Depth
445,695,3/5/2019,10:13:26,432,4.247066013,4.430668503
446,696,3/5/2019,10:13:26,832,4.271569664,4.464180692
447,697,3/5/2019,10:13:27,231,4.295864519,4.490520773
448,705,3/5/2019,10:13:30,433,4.271824932,4.461557139
449,706,3/5/2019,10:13:30,831,4.210546592,4.407356466
450,706,3/5/2019,10:13:30,831,4.295846909,4.490757219
451,712,3/5/2019,10:13:33,232,4.052301117,4.229042172
452,712,3/5/2019,10:13:33,232,4.12545042,4.29970843
453,724,3/5/2019,10:13:38,32,4.284012668,4.48101152
454,725,3/5/2019,10:13:38,432,4.247095889,4.445260795
455,726,3/5/2019,10:13:38,832,4.222857653,4.419753178
456,727,3/5/2019,10:13:39,243,4.125240573,4.313612577
457,733,3/5/2019,10:13:41,632,4.27170951,4.458768423
458,735,3/5/2019,10:13:42,432,4.283589917,4.474021155
459,736,3/5/2019,10:13:42,833,4.295741382,4.486807308
460,748,3/5/2019,10:13:47,633,4.125332768,4.305547824
461,749,3/5/2019,10:13:48,33,4.161691997,4.343823135
462,759,3/5/2019,10:13:52,32,3.966937831,4.165149045
463,759,3/5/2019,10:13:52,32,4.10073417,4.300191788
464,760,3/5/2019,10:13:52,432,3.906034282,4.08952225
465,760,3/5/2019,10:13:52,432,4.101052664,4.297934004
466,761,3/5/2019,10:13:52,832,3.808331599,3.998206019
467,761,3/5/2019,10:13:52,832,3.89362543,4.082890543
468,762,3/5/2019,10:13:53,231,3.881340316,4.078999932
469,763,3/5/2019,10:13:53,632,4.052325346,4.247028121
470,764,3/5/2019,10:13:54,33,3.85703245,4.05421038
471,765,3/5/2019,10:13:54,431,3.845083848,4.038628425
472,765,3/5/2019,10:13:54,431,3.881568847,4.078354671
473,766,3/5/2019,10:13:54,832,3.857178788,4.050547651
474,768,3/5/2019,10:13:55,633,3.357391468,3.547419694
475,768,3/5/2019,10:13:55,633,3.442647598,3.632940336
476,769,3/5/2019,10:13:56,32,3.381651214,3.580004036
477,769,3/5/2019,10:13:56,32,3.466884712,3.665093369
478,770,3/5/2019,10:13:56,433,3.515996111,3.714467565
479,770,3/5/2019,10:13:56,433,3.601301971,3.800205818
480,770,3/5/2019,10:13:56,433,3.954644893,4.148092628
481,771,3/5/2019,10:13:56,832,3.577157504,3.76687535
482,771,3/5/2019,10:13:56,832,3.966979607,4.157865309
483,772,3/5/2019,10:13:57,232,3.589027376,3.778016024
484,783,3/5/2019,10:14:01,632,3.832867783,4.021302757
485,784,3/5/2019,10:14:02,32,3.869011499,4.066896024
486,784,3/5/2019,10:14:02,32,4.076673039,4.26021104
487,785,3/5/2019,10:14:02,432,3.942730167,4.141983695
488,786,3/5/2019,10:14:02,833,4.149793551,4.345959664
489,786,3/5/2019,10:14:02,833,4.2961252,4.485932187
490,787,3/5/2019,10:14:03,232,4.234885311,4.434548869
491,788,3/5/2019,10:14:03,632,4.003439124,4.178786699
492,805,3/5/2019,10:14:10,432,4.149635166,4.337582653
493,805,3/5/2019,10:14:10,432,4.234913477,4.4249715
494,806,3/5/2019,10:14:10,832,4.149655243,4.343945471
495,806,3/5/2019,10:14:10,832,4.23483425,4.429298955
496,807,3/5/2019,10:14:11,232,4.25979062,4.457916502
497,808,3/5/2019,10:14:11,631,4.027967387,4.212570645
498,808,3/5/2019,10:14:11,631,4.283993283,4.480216878
499,810,3/5/2019,10:14:12,433,4.113126636,4.307514576
500,811,3/5/2019,10:14:12,832,4.040115698,4.231932027
501,811,3/5/2019,10:14:12,832,4.125329637,4.318012718
502,824,3/5/2019,10:14:18,32,3.894042534,4.085756986
503,826,3/5/2019,10:14:18,832,3.845215408,4.042279758
504,827,3/5/2019,10:14:19,232,3.845148289,4.040566362
505,827,3/5/2019,10:14:19,232,3.930334218,4.125974
506,828,3/5/2019,10:14:19,632,3.857085596,4.045995563
507,844,3/5/2019,10:14:26,32,4.271545894,4.459530235
508,845,3/5/2019,10:14:26,431,4.198439654,4.383772105
509,845,3/5/2019,10:14:26,431,4.283503533,4.478611019
510,846,3/5/2019,10:14:26,832,4.137832236,4.33213913
511,847,3/5/2019,10:14:27,232,4.064181982,4.251611298
512,847,3/5/2019,10:14:27,232,4.234902998,4.427348619
513,849,3/5/2019,10:14:28,32,4.247077566,4.446063091
514,850,3/5/2019,10:14:28,433,4.210934999,4.410817218
515,851,3/5/2019,10:14:28,832,4.173847981,4.370301003
516,852,3/5/2019,10:14:29,232,4.100751968,4.289031508
517,853,3/5/2019,10:14:29,632,3.820685004,4.003552096
518,853,3/5/2019,10:14:29,632,4.174300639,4.36492298
519,853,3/5/2019,10:14:29,632,4.296083203,4.484345721
520,854,3/5/2019,10:14:30,43,4.295928055,4.473819449
521,861,3/5/2019,10:14:32,832,3.784039859,3.97621796
522,861,3/5/2019,10:14:32,832,4.137484877,4.319341526
523,863,3/5/2019,10:14:33,632,3.869488112,4.067558525
524,864,3/5/2019,10:14:34,31,0.810461673,1.006857405
525,864,3/5/2019,10:14:34,31,3.930419294,4.128852774
526,876,3/5/2019,10:14:38,833,3.796159451,3.984266864
527,876,3/5/2019,10:14:38,833,3.893933153,4.074705252
528,877,3/5/2019,10:14:39,232,3.747650519,3.94376439
529,878,3/5/2019,10:14:39,632,1.103189638,1.298461196
530,878,3/5/2019,10:14:39,632,1.139537374,1.336466863
531,878,3/5/2019,10:14:39,632,1.188215222,1.385685524
532,879,3/5/2019,10:14:40,43,1.188613152,1.388396822
533,879,3/5/2019,10:14:40,43,3.686337213,3.881567304
534,880,3/5/2019,10:14:40,432,1.261072767,1.458112876
535,881,3/5/2019,10:14:40,831,3.698755059,3.886720056
536,882,3/5/2019,10:14:41,233,3.942705451,4.139465209
537,882,3/5/2019,10:14:41,233,4.015587473,4.210703179
538,883,3/5/2019,10:14:41,632,3.966867356,4.163948558
539,884,3/5/2019,10:14:42,32,4.003365302,4.195332107
540,884,3/5/2019,10:14:42,32,4.137537661,4.335029231
541,884,3/5/2019,10:14:42,32,4.18635345,4.382066827
542,886,3/5/2019,10:14:42,831,3.72319741,3.908270014
543,888,3/5/2019,10:14:43,632,4.03978358,4.233303639
544,888,3/5/2019,10:14:43,632,4.234965919,4.418740548
545,889,3/5/2019,10:14:44,33,4.052248252,4.244812072
546,889,3/5/2019,10:14:44,33,4.10098041,4.289482531
547,889,3/5/2019,10:14:44,33,4.259543432,4.449858428
548,890,3/5/2019,10:14:44,432,4.271471549,4.46837395
549,891,3/5/2019,10:14:44,833,4.283815431,4.482765736
550,892,3/5/2019,10:14:45,233,4.283566962,4.48134252
551,893,3/5/2019,10:14:45,632,4.271571321,4.464860517
552,894,3/5/2019,10:14:46,32,4.247332201,4.437431173
553,900,3/5/2019,10:14:48,432,4.296130062,4.491617461
554,901,3/5/2019,10:14:48,832,4.125281835,4.317855181
555,901,3/5/2019,10:14:48,832,4.259503855,4.458739987
556,902,3/5/2019,10:14:49,233,4.088603696,4.283683911
557,902,3/5/2019,10:14:49,233,4.235166228,4.428711852
558,903,3/5/2019,10:14:49,633,4.064317518,4.263822393
559,903,3/5/2019,10:14:49,633,4.210507406,4.398871339
560,904,3/5/2019,10:14:50,32,4.040090164,4.240049245
561,904,3/5/2019,10:14:50,32,4.100901842,4.297131653
562,905,3/5/2019,10:14:50,443,4.015575706,4.211667253
563,905,3/5/2019,10:14:50,443,4.052276678,4.249921456
564,907,3/5/2019,10:14:51,232,4.028092272,4.222052898
565,907,3/5/2019,10:14:51,232,4.088804683,4.279334439
566,908,3/5/2019,10:14:51,632,3.905854709,4.094434391
567,908,3/5/2019,10:14:51,632,4.222799342,4.409962959
568,909,3/5/2019,10:14:52,32,3.844903433,4.042421535
569,909,3/5/2019,10:14:52,32,3.930109721,4.127288548
570,910,3/5/2019,10:14:52,431,3.95487654,4.15360072
571,910,3/5/2019,10:14:52,431,4.271527034,4.456284347
572,911,3/5/2019,10:14:52,832,3.979082479,4.175251978
573,912,3/5/2019,10:14:53,233,4.015668202,4.206545515
574,913,3/5/2019,10:14:53,633,4.052059951,4.238678712
575,914,3/5/2019,10:14:54,33,3.796325267,3.977089349
576,914,3/5/2019,10:14:54,33,4.271628678,4.456027955
577,915,3/5/2019,10:14:54,432,4.29570823,4.488187099
578,928,3/5/2019,10:14:59,632,4.21044418,4.399572407
579,929,3/5/2019,10:15:00,32,4.088594966,4.285943148
580,930,3/5/2019,10:15:00,432,4.064286096,4.263802838
581,931,3/5/2019,10:15:00,842,3.991254912,4.180519731
582,936,3/5/2019,10:15:02,832,4.101033921,4.290912653
583,936,3/5/2019,10:15:02,832,4.271545021,4.462590436
584,937,3/5/2019,10:15:03,233,4.064228162,4.257335343
585,937,3/5/2019,10:15:03,233,4.247080759,4.44515619
586,938,3/5/2019,10:15:03,632,4.064587121,4.257986813
587,938,3/5/2019,10:15:03,632,4.234846667,4.434543441
588,939,3/5/2019,10:15:04,32,4.088927014,4.279403116
589,939,3/5/2019,10:15:04,32,4.259481454,4.458751462
590,941,3/5/2019,10:15:04,832,4.052154147,4.240586213
591,942,3/5/2019,10:15:05,232,4.027568085,4.225114785
592,943,3/5/2019,10:15:05,632,4.25951807,4.451753738
593,944,3/5/2019,10:15:06,32,4.076705833,4.262721691
594,944,3/5/2019,10:15:06,32,4.259191082,4.449347741
595,945,3/5/2019,10:15:06,432,3.967143747,4.167117919
596,945,3/5/2019,10:15:06,432,4.259334512,4.454156005
597,946,3/5/2019,10:15:06,831,4.0032847,4.19866278
598,946,3/5/2019,10:15:06,831,4.113327465,4.301957019
599,946,3/5/2019,10:15:06,831,4.162013061,4.358991208
600,946,3/5/2019,10:15:06,831,4.259278311,4.448240903
601,947,3/5/2019,10:15:07,232,4.149752351,4.335030045
602,948,3/5/2019,10:15:07,632,4.210779106,4.398491699
603,954,3/5/2019,10:15:10,32,3.564780442,3.754871628
604,954,3/5/2019,10:15:10,32,3.649922023,3.841980735
605,954,3/5/2019,10:15:10,32,3.686685388,3.876984236
606,955,3/5/2019,10:15:10,432,4.02780117,4.213142895
607,960,3/5/2019,10:15:12,432,1.809774576,2.005729358
608,966,3/5/2019,10:15:14,831,2.065576085,2.261064542
609,967,3/5/2019,10:15:15,232,1.809544867,2.008350287
610,969,3/5/2019,10:15:16,32,1.9805471,2.179854358
611,970,3/5/2019,10:15:16,435,2.077657357,2.276996764
612,973,3/5/2019,10:15:17,632,2.406726146,2.60352693
613,974,3/5/2019,10:15:18,32,4.198436506,4.38309085
614,975,3/5/2019,10:15:18,432,2.516597825,2.708276201
615,976,3/5/2019,10:15:18,832,1.078716733,1.278647359
616,976,3/5/2019,10:15:18,832,2.797003081,2.992423935
617,977,3/5/2019,10:15:19,232,0.944455483,1.144093622
618,978,3/5/2019,10:15:19,633,0.810349602,1.008899254
619,978,3/5/2019,10:15:19,633,2.845624368,3.042971782
620,978,3/5/2019,10:15:19,633,2.943217142,3.138451994
621,979,3/5/2019,10:15:20,32,1.980276154,2.18026122
622,980,3/5/2019,10:15:20,431,2.32176951,2.517781939
623,980,3/5/2019,10:15:20,431,2.784583859,2.98436001
624,980,3/5/2019,10:15:20,431,2.943277151,3.141384553
625,980,3/5/2019,10:15:20,431,3.065278456,3.260190764
626,981,3/5/2019,10:15:20,832,2.01721157,2.216631407
627,981,3/5/2019,10:15:20,832,2.626412654,2.826269398
628,982,3/5/2019,10:15:21,243,1.919525465,2.119209273
629,982,3/5/2019,10:15:21,243,2.686984186,2.885669583
630,986,3/5/2019,10:15:22,832,1.834013825,2.032359634
631,986,3/5/2019,10:15:22,832,2.053483886,2.253027656
632,986,3/5/2019,10:15:22,832,3.247722411,3.441672865
633,988,3/5/2019,10:15:23,632,2.309339613,2.50913469
634,988,3/5/2019,10:15:23,632,2.638796828,2.838297185
635,989,3/5/2019,10:15:24,32,3.247899279,3.447081703
636,989,3/5/2019,10:15:24,32,3.430601976,3.622903732
637,990,3/5/2019,10:15:24,431,2.626560234,2.819131129
638,990,3/5/2019,10:15:24,431,2.845922411,3.044927091
639,990,3/5/2019,10:15:24,431,3.45498741,3.653438362
640,990,3/5/2019,10:15:24,431,3.528054127,3.721036
641,990,3/5/2019,10:15:24,431,3.564781536,3.754671236
642,991,3/5/2019,10:15:24,832,1.894947204,2.092669973
643,991,3/5/2019,10:15:24,832,2.467759272,2.667288949
644,991,3/5/2019,10:15:24,832,2.626423139,2.821037672
645,991,3/5/2019,10:15:24,832,3.467269584,3.663365458
646,991,3/5/2019,10:15:24,832,3.503933274,3.700814715
647,991,3/5/2019,10:15:24,832,3.564666269,3.761366062
648,992,3/5/2019,10:15:25,231,3.57704039,3.773546228
649,993,3/5/2019,10:15:25,632,1.882905081,2.081616934
650,993,3/5/2019,10:15:25,632,2.30948996,2.506544542
651,993,3/5/2019,10:15:25,632,2.870055398,3.069663885
652,994,3/5/2019,10:15:26,32,2.285192298,2.482094238
653,994,3/5/2019,10:15:26,32,2.83357851,3.032369542
654,994,3/5/2019,10:15:26,32,3.479576672,3.675591611
655,995,3/5/2019,10:15:26,432,2.333797563,2.528064736
656,996,3/5/2019,10:15:26,833,3.028243135,3.22700634
657,997,3/5/2019,10:15:27,232,3.503705999,3.702025839
658,999,3/5/2019,10:15:28,32,2.735883522,2.935200754
659,999,3/5/2019,10:15:28,32,3.430664935,3.628140556
660,999,3/5/2019,10:15:28,32,3.528108097,3.725528721
661,1000,3/5/2019,10:15:28,432,3.406371763,3.603896203
662,1001,3/5/2019,10:15:28,832,2.577578216,2.774190405
663,1001,3/5/2019,10:15:28,832,3.296754565,3.496710721
664,1001,3/5/2019,10:15:28,832,3.406275112,3.603346422
665,1001,3/5/2019,10:15:28,832,3.515789901,3.713706777
666,1001,3/5/2019,10:15:28,832,3.832874108,4.022673378
667,1003,3/5/2019,10:15:29,632,2.468028341,2.661718878
668,1004,3/5/2019,10:15:30,33,3.442745653,3.638423312
669,1006,3/5/2019,10:15:30,832,2.58968424,2.789424296
670,1006,3/5/2019,10:15:30,832,2.906724641,3.106429161
671,1006,3/5/2019,10:15:30,832,2.943228665,3.142832968
672,1006,3/5/2019,10:15:30,832,3.077313911,3.275129328
673,1006,3/5/2019,10:15:30,832,3.162481635,3.361999122
674,1007,3/5/2019,10:15:31,243,2.577604285,2.775948344
675,1007,3/5/2019,10:15:31,243,2.6140689,2.812792617
676,1007,3/5/2019,10:15:31,243,3.528432943,3.726006939
677,1007,3/5/2019,10:15:31,243,3.613416145,3.810975267
678,1008,3/5/2019,10:15:31,632,2.455822885,2.654932268
679,1008,3/5/2019,10:15:31,632,3.320942528,3.506210434
680,1008,3/5/2019,10:15:31,632,3.710982369,3.908528378
681,1008,3/5/2019,10:15:31,632,3.796237371,3.993973484
682,1008,3/5/2019,10:15:31,632,4.064418581,4.260715279
683,1009,3/5/2019,10:15:32,32,3.455011908,3.64932249
684,1009,3/5/2019,10:15:32,32,4.137415543,4.334632082
685,1010,3/5/2019,10:15:32,433,4.149823028,4.347619322
686,1010,3/5/2019,10:15:32,433,4.296033437,4.473052175
687,1011,3/5/2019,10:15:32,833,2.516794405,2.716393152
688,1011,3/5/2019,10:15:32,833,2.687260521,2.887067855
689,1012,3/5/2019,10:15:33,232,3.979048646,4.178541319
690,1012,3/5/2019,10:15:33,232,4.174197528,4.370532482
691,1013,3/5/2019,10:15:33,631,3.576903704,3.776716072
692,1015,3/5/2019,10:15:34,432,2.906732845,3.103187492
693,1015,3/5/2019,10:15:34,432,3.979178631,4.176744718
694,1015,3/5/2019,10:15:34,432,4.186366563,4.383700095
695,1016,3/5/2019,10:15:34,832,2.345848936,2.544517587
696,1017,3/5/2019,10:15:35,233,2.528862817,2.725576999
697,1017,3/5/2019,10:15:35,233,2.821324076,3.018950552
698,1017,3/5/2019,10:15:35,233,3.02855497,3.228287299
699,1017,3/5/2019,10:15:35,233,3.065153354,3.263514279
700,1018,3/5/2019,10:15:35,632,2.931028561,3.125805277
701,1018,3/5/2019,10:15:35,632,3.991160441,4.191115107
702,1020,3/5/2019,10:15:36,431,2.894353668,3.093796711
703,1021,3/5/2019,10:15:36,833,3.247856488,3.447482072
704,1022,3/5/2019,10:15:37,232,3.077246716,3.276844999
705,1023,3/5/2019,10:15:37,632,2.370479103,2.569019158
706,1023,3/5/2019,10:15:37,632,3.503995658,3.703879379
707,1023,3/5/2019,10:15:37,632,3.881513838,4.080402526
708,1024,3/5/2019,10:15:38,32,3.138227877,3.337333346
709,1026,3/5/2019,10:15:38,832,2.882205661,3.081276153
710,1026,3/5/2019,10:15:38,832,3.930383283,4.115116279
711,1028,3/5/2019,10:15:39,632,2.589779708,2.78566478
712,1028,3/5/2019,10:15:39,632,2.73591046,2.934202447
713,1028,3/5/2019,10:15:39,632,3.930603463,4.118224537
714,1029,3/5/2019,10:15:40,32,3.430638038,3.613413448
715,1029,3/5/2019,10:15:40,32,3.918101914,4.107741335
716,1030,3/5/2019,10:15:40,433,3.174937571,3.366148364
717,1030,3/5/2019,10:15:40,433,3.247874499,3.446009488
718,1030,3/5/2019,10:15:40,433,3.918226024,4.106037353
719,1031,3/5/2019,10:15:40,831,3.918219962,4.105318856
720,1032,3/5/2019,10:15:41,243,3.918311086,4.105226247
721,1032,3/5/2019,10:15:41,243,4.259357546,4.458629595
722,1033,3/5/2019,10:15:41,632,2.967545729,3.154169273
723,1033,3/5/2019,10:15:41,632,3.430647679,3.615488455
724,1033,3/5/2019,10:15:41,632,3.917994995,4.10695756
725,1035,3/5/2019,10:15:42,433,2.406940723,2.606927247
726,1036,3/5/2019,10:15:42,832,2.394762103,2.594217936
727,1036,3/5/2019,10:15:42,832,2.821194614,3.011337583
728,1037,3/5/2019,10:15:43,232,3.467430703,3.65428146
729,1037,3/5/2019,10:15:43,232,3.637986835,3.836352958
730,1038,3/5/2019,10:15:43,633,2.699375332,2.899226985
731,1038,3/5/2019,10:15:43,633,3.174849602,3.37471278
732,1039,3/5/2019,10:15:44,32,2.19966279,2.397057956
733,1039,3/5/2019,10:15:44,32,3.320834006,3.520814647
734,1039,3/5/2019,10:15:44,32,3.942511265,4.129174875
735,1039,3/5/2019,10:15:44,32,4.137680315,4.332721673
736,1040,3/5/2019,10:15:44,432,2.614193588,2.813300511
737,1040,3/5/2019,10:15:44,432,2.918852571,3.118736035
738,1042,3/5/2019,10:15:45,232,3.430592808,3.616966375
739,1042,3/5/2019,10:15:45,232,3.686551595,3.884267855
740,1042,3/5/2019,10:15:45,232,3.918002348,4.107330886
741,1043,3/5/2019,10:15:45,633,3.125969508,3.319606407
742,1043,3/5/2019,10:15:45,633,3.430556406,3.614707135
743,1043,3/5/2019,10:15:45,633,3.918011421,4.108419822
744,1044,3/5/2019,10:15:46,31,2.211976854,2.401389859
745,1044,3/5/2019,10:15:46,31,3.686615,3.886529517
746,1045,3/5/2019,10:15:46,432,3.930630219,4.116369878
747,1047,3/5/2019,10:15:47,231,2.650765722,2.850058847
748,1047,3/5/2019,10:15:47,231,3.38207233,3.579678653
749,1047,3/5/2019,10:15:47,231,4.064512905,4.261388901
750,1048,3/5/2019,10:15:47,632,3.467443542,3.654836168
751,1048,3/5/2019,10:15:47,632,4.100922851,4.297658257
752,1049,3/5/2019,10:15:48,32,3.918224916,4.098850944
753,1050,3/5/2019,10:15:48,431,2.675185253,2.87364063
754,1050,3/5/2019,10:15:48,431,3.235428178,3.435248013
755,1050,3/5/2019,10:15:48,431,3.443046936,3.628271298
756,1051,3/5/2019,10:15:48,832,2.760540857,2.959589348
757,1051,3/5/2019,10:15:48,832,3.577070541,3.772871467
758,1051,3/5/2019,10:15:48,832,3.918439651,4.10657368
759,1052,3/5/2019,10:15:49,231,2.8214275,3.016191552
760,1052,3/5/2019,10:15:49,231,3.91798498,4.106213973
761,1052,3/5/2019,10:15:49,231,3.979352049,4.172048958
762,1053,3/5/2019,10:15:49,632,2.918996653,3.116085514
763,1053,3/5/2019,10:15:49,632,3.187002692,3.381334266
764,1053,3/5/2019,10:15:49,632,3.540284183,3.739518893
765,1054,3/5/2019,10:15:50,32,3.637711094,3.833484856
766,1054,3/5/2019,10:15:50,32,3.930391802,4.115179664
767,1054,3/5/2019,10:15:50,32,4.137541149,4.334620877
768,1055,3/5/2019,10:15:50,431,2.638264963,2.83449397
769,1057,3/5/2019,10:15:51,233,2.626372808,2.824034866
770,1057,3/5/2019,10:15:51,233,3.247863221,3.44343816
771,1058,3/5/2019,10:15:51,642,2.772659803,2.972110147
772,1058,3/5/2019,10:15:51,642,2.809133409,3.007417118
773,1058,3/5/2019,10:15:51,642,3.686496156,3.886098298
774,1059,3/5/2019,10:15:52,31,3.162471474,3.360234014
775,1060,3/5/2019,10:15:52,432,2.675078001,2.872220744
776,1061,3/5/2019,10:15:52,831,3.12591083,3.323969212
777,1061,3/5/2019,10:15:52,831,3.723123607,3.922487817
778,1061,3/5/2019,10:15:52,831,3.808495871,4.004932224
779,1062,3/5/2019,10:15:53,231,3.930410533,4.117894556
780,1062,3/5/2019,10:15:53,231,4.161947259,4.344724923
781,1063,3/5/2019,10:15:53,633,3.101409157,3.295830133
782,1063,3/5/2019,10:15:53,633,3.357423857,3.550784463
783,1063,3/5/2019,10:15:53,633,3.759732969,3.958016119
784,1063,3/5/2019,10:15:53,633,3.930515121,4.118048312
785,1064,3/5/2019,10:15:54,32,3.589028581,3.784837471
786,1064,3/5/2019,10:15:54,32,3.9302988,4.115831904
787,1065,3/5/2019,10:15:54,432,3.296798746,3.48910761
788,1065,3/5/2019,10:15:54,432,3.930486848,4.117455802
789,1065,3/5/2019,10:15:54,432,4.137485482,4.325215252
790,1071,3/5/2019,10:15:56,833,3.857171667,4.053433986
791,1074,3/5/2019,10:15:58,32,3.442911992,3.625880133
792,1075,3/5/2019,10:15:58,433,3.308849392,3.507060757
793,1075,3/5/2019,10:15:58,433,3.491847877,3.685608441
794,1075,3/5/2019,10:15:58,433,3.93061855,4.116855904
795,1076,3/5/2019,10:15:58,833,2.004847136,2.195884578
796,1076,3/5/2019,10:15:58,833,3.82056519,4.012943015
797,1076,3/5/2019,10:15:58,833,3.930310334,4.117997246
798,1078,3/5/2019,10:15:59,631,3.22370682,3.418120162
799,1078,3/5/2019,10:15:59,631,3.516115818,3.711422725
800,1078,3/5/2019,10:15:59,631,3.759668847,3.957955179
801,1078,3/5/2019,10:15:59,631,3.942578331,4.123593252
802,1079,3/5/2019,10:16:00,33,4.235149314,4.434398543
803,1080,3/5/2019,10:16:00,431,3.528226497,3.719725037
804,1081,3/5/2019,10:16:00,832,3.759617803,3.954281567
805,1083,3/5/2019,10:16:01,643,3.235849806,3.43429045
806,1084,3/5/2019,10:16:02,32,0.84679538,1.046792865
807,1084,3/5/2019,10:16:02,32,3.065010414,3.258043058
808,1085,3/5/2019,10:16:02,432,3.942602621,4.124164014
809,1086,3/5/2019,10:16:02,832,3.552528681,3.749097021
810,1086,3/5/2019,10:16:02,832,3.832717837,4.027458361
811,1088,3/5/2019,10:16:03,632,3.930241652,4.1132406
812,1089,3/5/2019,10:16:04,32,3.85712565,4.053442719
813,1091,3/5/2019,10:16:04,833,3.199246913,3.393454365
814,1092,3/5/2019,10:16:05,232,3.930152127,4.114096445
815,1092,3/5/2019,10:16:05,232,3.991392542,4.183030307
816,1095,3/5/2019,10:16:06,432,3.455083207,3.645152158
817,1095,3/5/2019,10:16:06,432,3.942556609,4.125564315
818,1096,3/5/2019,10:16:06,832,3.442556151,3.636722577
819,1096,3/5/2019,10:16:06,832,3.564722286,3.762112632
820,1097,3/5/2019,10:16:07,232,3.58913754,3.788407564
821,1098,3/5/2019,10:16:07,632,3.528247612,3.726039609
822,1098,3/5/2019,10:16:07,632,3.613736236,3.811552166
823,1099,3/5/2019,10:16:08,33,3.576929663,3.772808315
824,1100,3/5/2019,10:16:08,432,3.650271052,3.844775287
825,1100,3/5/2019,10:16:08,432,4.113444532,4.309108678
826,1101,3/5/2019,10:16:08,832,2.711509212,2.905617486
827,1101,3/5/2019,10:16:08,832,2.748267226,2.943851099
828,1101,3/5/2019,10:16:08,832,4.052239426,4.248015046
829,1102,3/5/2019,10:16:09,233,4.015543077,4.207019956
830,1104,3/5/2019,10:16:10,32,4.259421482,4.458027003
831,1105,3/5/2019,10:16:10,431,3.540305627,3.732216117
832,1105,3/5/2019,10:16:10,431,4.076758973,4.270412756
833,1107,3/5/2019,10:16:11,232,4.003272097,4.194085297
834,1108,3/5/2019,10:16:11,632,4.040099477,4.232592125
835,1109,3/5/2019,10:16:12,43,2.857919529,3.053420492
836,1109,3/5/2019,10:16:12,43,3.211218789,3.402879691
837,1109,3/5/2019,10:16:12,43,3.589174263,3.77729193
